,X,Y,Z,R_x,R_y,R_z, Fx, Fy, Fz, Tx, Ty, Tz
20300,0.88514,0.7497877469014503,0.6291411125110815,135.449005,13.054294,101.749664,352.0,-31.0,-1314.0,463.0,-1009.0,325.0
20301,0.885224,0.7497950690752146,0.6289217402183169,135.489426,13.035029,101.029655,343.9959979989995,-31.0,-1319.002501250625,466.5017508754377,-1012.5017508754377,321.9984992496248
20302,0.885174,0.7497907106384502,0.62905231896401,135.701385,12.901763,99.761147,335.9893279982222,-31.667333778000074,-1316.33233155411,467.33533388877754,-1009.331331220777,319.32966488833335
20303,0.885641,0.7498314184378299,0.6278327134792336,134.94931,16.28227,115.56012,316.7131009294716,-31.50024987468722,-1266.174061406091,466.50024862356184,-970.1898252884048,317.24412243759497
20304,0.887887,0.7500271994172879,0.6219671162226859,134.518524,17.066771,115.567787,302.54216720382533,-28.594393996800488,-1216.6402805812609,462.59239099540133,-935.4825149900473,317.5960010038031
20305,0.887973,0.7500346959285227,0.6217425207800931,133.118423,17.067419,113.948921,290.75571245838563,-31.001337672726255,-1198.3211637101497,459.15173565139406,-926.5464520990237,312.81807192830405
20306,0.888047,0.750041146414934,0.6215492642364668,133.357574,17.194845,113.261749,284.19954635695274,-34.010158008563415,-1195.982564778929,459.5598528714512,-931.9130318752669,308.9754100040242
20307,0.887382,0.7499831792059671,0.6232859615541892,133.559692,17.008076,113.085327,277.27541701801505,-37.52115219086841,-1207.2741859129064,461.99838909085435,-943.4642514016566,305.9679787699265
20308,0.887251,0.7499717601016443,0.623628077867906,134.432297,16.987171,114.104225,263.0770428388772,-37.909239569119414,-1217.8414469311251,464.118138434565,-945.643587167884,306.3062198297659
20309,0.887308,0.7499767287195558,0.6234792180978155,134.578903,17.079094,114.013298,250.91475394734246,-39.525569735898216,-1231.3177843228907,466.11528783952787,-949.6974221475125,306.37591062051996
20310,0.885337,0.7498049191423022,0.6286266322530496,134.126175,17.423492,113.723389,238.5883287167156,-41.7616649433237,-1243.8970574377743,468.66296190383196,-952.9228261423707,305.9761075337442
20311,0.884464,0.7497288208363954,0.6309065371528564,136.114014,17.29229,116.669861,227.64598526029204,-43.54128153629574,-1259.8262887100814,471.1211903687879,-958.3758156592847,306.22948752770094
20312,0.884476,0.7497298668612188,0.6308751982538903,136.550003,17.539728,117.289993,217.69062655939513,-44.892336560768356,-1277.4062837540714,473.433382753437,-964.4602026387427,306.8308140191185
20313,0.884367,0.7497203654690724,0.6311598599195016,136.645798,17.543959,117.216591,209.66073859462108,-46.05038121299828,-1296.2852012305275,476.1341978262671,-971.5446246467225,308.06517579252596
20314,0.884178,0.7497038905781028,0.631653447578223,136.738388,17.524982,116.934532,203.64140271042228,-47.18828672423183,-1314.8623325817728,479.07910996119074,-978.7585959674186,310.00770301664903
20315,0.883947,0.7496837546002513,0.6322567213833263,136.802582,17.54808,117.00428,196.4853946286445,-48.05801139734632,-1328.5355086060308,480.0816496612429,-980.9147798770185,312.27414079330083
20316,0.883698,0.7496620495851644,0.6329070035368796,136.925919,17.555977,116.990051,190.23058223514101,-49.53695983357028,-1342.49750044562,481.6184919841895,-985.2484067475107,314.45182008375446
20317,0.883438,0.7496393857139894,0.6335860130144857,136.687042,17.544117,116.871109,186.01546733831805,-50.73951838952904,-1352.891070800102,483.71295073516205,-989.2685964177706,316.61164661417416
20318,0.883193,0.7496180293738437,0.634225848868383,136.767059,17.516109,116.315872,183.57173114406888,-52.02791597474829,-1360.8097752759793,485.3745071448277,-993.3435590122131,318.1192624372196
20319,0.881243,0.7494480503400311,0.6393184199504263,134.763535,15.644611,113.20507,183.2400120836757,-52.73318015597913,-1367.9365867135446,486.92037983670804,-997.818640335163,319.1227757337428
20320,0.880604,0.7493923495181818,0.6409872163203878,134.930328,14.803332,109.86483,184.2866018958197,-52.98649831094992,-1373.9998568098815,488.22282792117454,-1002.6851586719978,320.0788102908741
20321,0.880078,0.7493464987634201,0.6423609047250824,134.664536,14.728376,110.051872,185.74331398113208,-53.03305214141847,-1379.144432033445,489.4528011346907,-1007.0173834539492,320.9479295705939
20322,0.881411,0.7494626946875595,0.6388796753648962,137.21489,12.792048,94.572151,188.0843945903042,-52.89972391381589,-1382.5228825778454,490.35602385529586,-1010.6212110337793,322.0052209625663
20323,0.87927,0.749276066425307,0.6444710572554881,133.921234,15.492496,114.160027,190.48326389931452,-52.14528937819913,-1383.5545399824252,491.0575313463613,-1013.1660460175007,322.93225318881707
20324,0.88989,0.7502017983940708,0.616736131670208,133.798386,19.916664,91.294441,193.90467725760058,-51.49169446551632,-1383.6130552119664,491.7029156540401,-1016.0740339625324,323.66367317905747
20325,0.889965,0.7502083360492173,0.6165402635516677,133.798386,20.057907,91.012642,196.9460583840175,-50.73260071204212,-1383.238679850393,492.18181911363814,-1018.5246524982825,323.9104380828608
20326,0.882593,0.7495657281326706,0.6357927938167043,133.798386,16.319183,106.595131,199.49949443876403,-50.21734300689061,-1382.9670790337489,492.4751632533563,-1020.868775425708,324.251485413404
20327,0.890256,0.7502337021511862,0.615780295251732,135.870026,20.261559,88.751213,201.1827550824296,-49.847487858892656,-1383.2216620523552,492.78375177333277,-1022.828258636043,324.78536335422444
20328,0.889562,0.7501732070488961,0.6175927282419567,135.870026,20.051508,89.156517,201.73585143042865,-49.88778882531209,-1383.4237185819848,492.9661531877043,-1024.128077568121,325.422291533652
20329,0.888139,0.7500491659385806,0.6213089993443908,135.870026,19.570528,91.044098,202.01533803532035,-49.688668722950354,-1383.172654617599,493.13639368414135,-1024.901586889017,325.9491166281672
20330,0.887842,0.7500232768241999,0.6220846370938098,135.870026,19.608501,91.390465,202.14581386827138,-49.73160763274104,-1382.806811434306,493.29565012567457,-1025.756166830688,326.27822795340825
20331,0.878796,0.7492347484447802,0.6457089437646615,135.870026,16.730286,114.610176,201.98250096590127,-49.54970337003128,-1382.1464648202639,493.50842634815547,-1026.3669091404681,326.71371638652226
20332,0.878514,0.7492101668614288,0.6464454078903725,135.644562,16.766085,114.564064,201.4903897307466,-49.10170887205905,-1381.3106081316714,493.76988723009947,-1026.817471191575,326.7225312386492
20333,0.878148,0.7491782631043132,0.6474012443088482,135.59436,16.733309,114.449707,200.99732887413504,-49.03886800572867,-1381.1817214180994,494.0159667053936,-1027.301327040145,326.49162839584744
20334,0.877775,0.7491457491660507,0.6483753617517212,136.109711,16.823591,114.250443,200.561505619089,-48.630897679628106,-1381.6123414611711,494.45140359012015,-1027.873771629545,326.62264193859016
20335,0.877238,0.7490989395552008,0.6497777774804683,136.175964,16.787159,114.424088,200.0368296184754,-48.41519594950976,-1382.5561066659716,494.6930458074726,-1028.3013430328915,326.8594437807235
