,X,Y,Z,R_x,R_y,R_z, Fx, Fy, Fz, Tx, Ty, Tz
2200,0.40363,0.0031437215452156855,0.2335372420340427,141.749329,-1.235505,102.657265,-143.0,-257.0,-1080.0,404.0,-578.0,142.0
2201,0.40363,0.0031437215452156855,0.2335372420340427,141.749329,-1.235505,102.657265,-141.4992496248124,-257.5002501250625,-1080.5002501250626,402.49924962481236,-575.9989994997499,142.50025012506254
2202,0.40363,0.0031437215452156855,0.2335372420340427,141.749329,-1.235505,102.657265,-140.99899966666678,-257.33333322211104,-1081.0006670001112,402.66633344466686,-578.001334667556,142.66700011111107
2203,0.40363,0.0031437215452156855,0.2335372420340427,141.749329,-1.235505,102.657265,-140.99925012543787,-256.2483735617812,-1083.003502501,402.49950000012507,-578.5017511250619,142.75037506240614
2204,0.40363,0.0031437215452156855,0.2335372420340427,141.749329,-1.235505,102.657265,-139.59659759920052,-255.79779860020125,-1083.6040017989978,402.1989996000002,-578.4011999987987,141.998798399
2205,0.40363,0.0031437215452156855,0.2335372420340427,141.749329,-1.235505,102.657265,-138.49441287538562,-254.99616408398893,-1085.173921068197,401.8315823473411,-578.8354174296029,141.83191534739746
2206,0.40363,0.0031437215452156855,0.2335372420340427,141.749329,-1.235505,102.657265,-135.5578445707269,-254.85342743214784,-1084.2892828482795,401.56914171528797,-578.4291409968563,142.28585843100157
2207,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-132.10103934852202,-254.74637506828645,-1084.3784338976393,402.37581672373426,-580.8840734728515,142.62631534610748
2208,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-130.08175443299717,-254.4399996364129,-1085.117111290147,402.78011718847296,-581.454787290235,143.2257837055461
2209,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-128.4663289261394,-254.3958013097545,-1086.1098556185007,402.60130294756186,-581.7104560077785,143.80580849842784
2210,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-126.96189026103843,-254.26827455691162,-1086.099818709801,402.63772972271255,-580.8232646040726,144.37173799223334
2211,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-124.87026707202924,-253.6592464966028,-1085.2535280324005,402.2491220118805,-579.748769150235,144.75955237804388
2212,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-122.71350714492807,-253.14391609264783,-1084.227894582993,401.9203007610148,-578.5300397381125,145.0103166623919
2213,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-121.22432988041635,-252.63031125739155,-1083.780146215038,401.99792467800563,-577.8448868855032,145.5847271035483
2214,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-119.86657802055863,-252.38659184168134,-1083.7949060062,402.53514063103853,-577.788165760653,145.74687543116218
2215,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-118.86745835257462,-252.17333788660204,-1084.5004916577698,402.8792632560445,-578.1163553733128,146.3925154930421
2216,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-118.63813535937538,-252.22235525483887,-1085.6567253418318,403.06430899561514,-578.0501604896596,146.78430978958428
2217,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-117.93002981188853,-252.37798467302966,-1086.5163978799965,403.34085217872746,-578.3835256771754,147.46874604211732
2218,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-116.97782253573224,-252.4110179432716,-1087.3386831050884,403.53517796716744,-578.3100509964092,147.86870716279105
2219,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-116.42369868360194,-252.28931780228896,-1087.6749241552652,403.5081639691021,-577.8401106867652,148.228671030376
2220,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-116.11473814445122,-252.2273055033079,-1088.1234321881786,403.72420773924745,-577.3668310307866,148.4581575681994
2221,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-115.83386591107273,-252.07906358630424,-1088.3933643891844,403.87467682993065,-576.8906446568342,148.85051555709614
2222,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-115.66533516285084,-251.67996215322205,-1088.7277401917497,404.1878948905067,-576.1041999036464,149.2527125808767
2223,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-115.42655357475049,-251.65130322340988,-1089.11854582966,404.26427119012743,-575.4675906411218,149.4106526171298
2224,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-115.12591123124578,-251.86782959966564,-1089.437603495931,404.49646542851144,-574.8414303836198,149.67740311174524
2225,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-114.692618490469,-252.06769926720796,-1089.381616786532,404.3992419000029,-574.0297718771897,149.9236333105666
2226,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-114.40398554809201,-252.17772143839565,-1089.2547359325943,404.3842620378843,-573.1281564168422,150.0390609468782
2227,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-114.4255605322313,-252.20748690275292,-1089.2093160476265,404.4065509886372,-572.2185483118584,150.25483954941822
2228,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-114.76035888247235,-252.2351994470116,-1089.6565798169704,404.6720781988934,-571.2318040274738,150.63057559162107
2229,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-115.61394247251039,-252.32870269338383,-1090.5474922934595,405.02135989143295,-570.6490388020844,150.84598420728497
2230,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-116.57617474391304,-252.448917551843,-1091.9048346524503,405.413594680642,-570.3003411659623,151.01474996698002
2231,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-117.82737027681057,-252.62509247948546,-1093.5264439767673,405.74957585342224,-570.1638610648602,151.3316522501812
2232,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-119.12589201299413,-252.91375176561488,-1095.203718953634,406.12677410110587,-570.4051407005343,151.598556117543
2233,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-120.40782317142607,-253.27512927123894,-1096.9318214610325,406.7209813906446,-570.9910248590731,151.90955815657423
2234,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-121.52931408930202,-253.5286745253823,-1098.6192861287639,407.106870448804,-571.4853066723966,152.23184704579347
2235,0.407878,0.003216296494464265,0.10652199027815712,142.894989,-0.825737,98.277161,-122.44715933151583,-253.7681325338613,-1100.2977941176578,407.52785287393147,-572.0651932112273,152.479695443396
2236,0.404934,0.0031659997311432164,0.19454762614664212,142.963104,-1.624247,99.290627,-123.59055206357324,-253.91209571759634,-1102.0506619854168,408.0086268888001,-572.5036648530191,152.7691784143683
2237,0.407595,0.0032114615814140416,0.1149836937261135,142.889786,-0.910236,98.37516,-124.99542911516757,-254.26292743026988,-1104.0865445650215,408.5981231844766,-572.9458622734444,153.17745273445917
2238,0.404118,0.003152058780440098,0.2189460360884521,142.761566,-2.285485,97.204903,-126.51117292200642,-254.59576566302152,-1106.1747993923723,409.0005966282191,-573.3392487889939,153.5909189089401
2239,0.407443,0.0032088647376556177,0.11952849557801848,143.012726,-1.160972,97.320107,-127.97661100251311,-254.7845057627227,-1108.3115735678111,409.4849072433955,-573.661981881587,154.0346908847165
2240,0.407366,0.0032075492312779955,0.12183079651615536,143.003189,-1.113005,97.412476,-129.2710291364519,-255.08844515537783,-1110.1948125030494,410.0948786664582,-574.118258638069,154.58121995528066
2241,0.403468,0.0031409538564731547,0.23838104400778448,141.712952,-1.321726,102.188347,-130.30939092978943,-255.18350031400007,-1111.8911566510296,410.6514987390657,-574.6986116699215,155.12602139049457
2242,0.40348,0.0031411588704540836,0.23802224386158066,141.771729,-1.326322,102.049591,-131.3944409650856,-255.39287251301764,-1113.817310736728,411.18222578725914,-575.2994631984799,155.45549743133284
2243,0.403475,0.0031410734479620298,0.23817174392249996,141.84256,-1.343695,101.889671,-132.0818694806483,-255.5695067846389,-1115.5165817211334,411.6191665178159,-576.0123166330513,155.7932146079815
2244,0.403444,0.0031405438285112995,0.23909864430019034,141.863098,-1.379063,101.764885,-132.80688537902537,-255.6928596832298,-1117.0494581876717,412.1502589006111,-576.5571935266316,156.13863462453722
2245,0.403379,0.0031394333361146045,0.2410421450921234,141.857147,-1.414679,101.737946,-133.56706992334563,-255.81084852654135,-1118.5379089381738,412.6804885907334,-577.1673045845179,156.40233761658436
